<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20260330;120000;313.47;313.48;313.01;313.1;219319
SBER;5;20260330;120500;313.14;313.98;313.08;313.77;457960
SBER;5;20260330;121000;313.76;314.43;313.76;314.23;585726
SBER;5;20260330;121500;314.23;314.48;314.23;314.48;237503
SBER;5;20260330;122000;314.47;314.7;314.47;314.61;345009
SBER;5;20260330;122500;314.61;315.8;314.61;315.77;1338718
SBER;5;20260330;123000;315.78;316.27;315.77;316.22;1024713
SBER;5;20260330;123500;316.22;316.29;316;316;373295
SBER;5;20260330;124000;316.01;316.01;315.76;315.86;305007
SBER;5;20260330;124500;315.84;316.01;315.81;315.85;115354
SBER;5;20260330;125000;315.87;315.88;315.6;315.63;139530
SBER;5;20260330;125500;315.62;315.71;315.37;315.51;105514
SBER;5;20260330;130000;315.48;315.62;315.48;315.57;54014
SBER;5;20260330;130500;315.57;315.58;315.07;315.12;124526
SBER;5;20260330;131000;315.12;315.33;315.08;315.19;78570
SBER;5;20260330;131500;315.19;315.58;315.19;315.48;183885
SBER;5;20260330;132000;315.44;315.59;315.39;315.47;110084
SBER;5;20260330;132500;315.47;315.64;315.44;315.58;91980
SBER;5;20260330;133000;315.57;315.85;315.55;315.84;107419
SBER;5;20260330;133500;315.83;316;315.79;315.98;373342
SBER;5;20260330;134000;315.94;315.99;315.85;315.9;36320
SBER;5;20260330;134500;315.89;316;315.7;315.77;79073
SBER;5;20260330;135000;315.81;315.97;315.81;315.95;62053
SBER;5;20260330;135500;315.95;315.99;315.77;315.89;29595
SBER;5;20260330;140000;315.89;316.04;315.89;315.97;113163
SBER;5;20260330;140500;315.97;316.04;315.5;315.5;138853
SBER;5;20260330;141000;315.5;315.75;315.47;315.64;106581
SBER;5;20260330;141500;315.65;315.71;315.64;315.69;105347
SBER;5;20260330;142000;315.69;315.7;315.44;315.49;69760
SBER;5;20260330;142500;315.45;315.59;315.39;315.47;87056
SBER;5;20260330;143000;315.45;315.47;315.24;315.3;49872
SBER;5;20260330;143500;315.3;315.34;315.12;315.14;61244
SBER;5;20260330;144000;315.14;315.22;314.84;314.91;137693
SBER;5;20260330;144500;314.92;314.97;314.72;314.73;80659
SBER;5;20260330;145000;314.72;314.98;314.72;314.98;77118
SBER;5;20260330;145500;314.98;315.01;314.85;314.88;90505
SBER;5;20260330;150000;314.88;315;314.88;314.98;33267
SBER;5;20260330;150500;314.98;315.11;314.95;315.1;80850
SBER;5;20260330;151000;315.11;315.32;315.11;315.22;47591
SBER;5;20260330;151500;315.22;315.23;315.2;315.22;37743
SBER;5;20260330;152000;315.21;315.34;315.21;315.24;25310
SBER;5;20260330;152500;315.23;315.31;315.15;315.26;49028
SBER;5;20260330;153000;315.25;315.35;315.25;315.33;28560
SBER;5;20260330;153500;315.33;315.57;315.32;315.55;87239
SBER;5;20260330;154000;315.57;315.79;315.55;315.61;54240
SBER;5;20260330;154500;315.62;315.77;315.61;315.64;57864
SBER;5;20260330;155000;315.64;315.67;315.61;315.64;69373
SBER;5;20260330;155500;315.64;315.74;315.52;315.53;127709
SBER;5;20260330;160000;315.52;315.67;315.51;315.63;31287
SBER;5;20260330;160500;315.63;315.79;315.6;315.65;56276
SBER;5;20260330;161000;315.66;315.73;315.55;315.56;59579
SBER;5;20260330;161500;315.56;315.56;315.11;315.2;88040
SBER;5;20260330;162000;315.2;315.2;315.12;315.13;17014
SBER;5;20260330;162500;315.13;315.3;315.12;315.15;70549
SBER;5;20260330;163000;315.15;315.3;315.14;315.2;33330
SBER;5;20260330;163500;315.2;315.21;314.8;314.9;144997
SBER;5;20260330;164000;314.9;314.98;314.7;314.86;102905
SBER;5;20260330;164500;314.87;315.02;314.57;314.62;107146
SBER;5;20260330;165000;314.61;314.66;313.39;314.06;721576
SBER;5;20260330;165500;314.06;314.2;313.52;313.87;565494
SBER;5;20260330;170000;313.86;313.87;313.63;313.68;212666
SBER;5;20260330;170500;313.68;314;313.66;313.75;210731
SBER;5;20260330;171000;313.75;313.89;313.73;313.74;75944
SBER;5;20260330;171500;313.73;313.73;313.52;313.56;220553
SBER;5;20260330;172000;313.56;313.81;313.48;313.81;216920
SBER;5;20260330;172500;313.81;313.82;313.6;313.61;124906
SBER;5;20260330;173000;313.61;313.82;313.6;313.81;80995
SBER;5;20260330;173500;313.82;313.98;313.8;313.8;124885
SBER;5;20260330;174000;313.82;313.99;313.8;313.85;97946
SBER;5;20260330;174500;313.84;313.84;313.52;313.53;77328
SBER;5;20260330;175000;313.52;313.86;313.52;313.73;107245
SBER;5;20260330;175500;313.73;313.74;313.6;313.67;42234
SBER;5;20260330;180000;313.66;313.94;313.62;313.94;110887
SBER;5;20260330;180500;313.94;315;313.93;314.9;650555
SBER;5;20260330;181000;314.9;315.02;314.51;314.57;467584
SBER;5;20260330;181500;314.57;314.57;314.51;314.51;107259
SBER;5;20260330;182000;314.5;314.53;314.37;314.42;51939
SBER;5;20260330;182500;314.41;314.41;314.05;314.18;103513
SBER;5;20260330;183000;314.18;314.45;314.16;314.34;91103
SBER;5;20260330;183500;314.33;314.44;314.3;314.44;57090
SBER;5;20260330;184000;314.43;314.55;314.41;314.51;125786
SBER;5;20260330;184500;314.5;314.51;314.43;314.51;20930
SBER;5;20260330;185000;314.5;314.51;314.32;314.5;41834
SBER;5;20260330;185500;314.5;314.5;314.5;314.5;4461
SBER;5;20260330;190000;314.5;314.69;314.5;314.63;33471
SBER;5;20260330;190500;314.63;314.69;314.62;314.67;25599
SBER;5;20260330;191000;314.66;314.7;314.66;314.68;62039
SBER;5;20260330;191500;314.69;314.7;314.68;314.69;19102
SBER;5;20260330;192000;314.69;314.77;314.66;314.76;41770
SBER;5;20260330;192500;314.75;314.8;314.74;314.78;7385
SBER;5;20260330;193000;314.78;314.78;314.67;314.73;12711
SBER;5;20260330;193500;314.73;314.74;314.67;314.71;8413
SBER;5;20260330;194000;314.7;314.71;314.55;314.64;64176
SBER;5;20260330;194500;314.64;314.64;314.58;314.61;13569
SBER;5;20260330;195000;314.62;314.62;314.59;314.59;7078
SBER;5;20260330;195500;314.59;314.62;314.59;314.6;4729
SBER;5;20260330;200000;314.6;314.6;314.58;314.6;10489
SBER;5;20260330;200500;314.59;314.6;314.55;314.56;2750
SBER;5;20260330;201000;314.56;314.62;314.49;314.61;26428
SBER;5;20260330;201500;314.61;314.71;314.55;314.67;29022
SBER;5;20260330;202000;314.67;314.7;314.61;314.65;10033
SBER;5;20260330;202500;314.65;314.7;314.61;314.66;23961
SBER;5;20260330;203000;314.66;314.71;314.64;314.68;17696
SBER;5;20260330;203500;314.68;314.68;314.6;314.61;13400
SBER;5;20260330;204000;314.61;314.68;314.57;314.68;27893
SBER;5;20260330;204500;314.68;314.68;314.45;314.52;11080
SBER;5;20260330;205000;314.52;314.6;314.47;314.6;78672
SBER;5;20260330;205500;314.6;314.64;314.59;314.63;8604
SBER;5;20260330;210000;314.64;314.64;314.54;314.59;32372
SBER;5;20260330;210500;314.61;314.61;314.41;314.5;24696
SBER;5;20260330;211000;314.5;314.5;314.49;314.49;11445
SBER;5;20260330;211500;314.5;314.5;314.4;314.49;41822
SBER;5;20260330;212000;314.48;314.5;314.48;314.5;6474
SBER;5;20260330;212500;314.5;314.6;314.21;314.38;135888
SBER;5;20260330;213000;314.36;314.39;314.32;314.38;7090
SBER;5;20260330;213500;314.38;314.46;314.35;314.45;6511
SBER;5;20260330;214000;314.45;314.51;314.4;314.4;6495
SBER;5;20260330;214500;314.4;314.4;314.26;314.28;8751
SBER;5;20260330;215000;314.28;314.3;314.25;314.3;11261
SBER;5;20260330;215500;314.3;314.33;314.23;314.24;6777
SBER;5;20260330;220000;314.23;314.29;314.22;314.28;4384
SBER;5;20260330;220500;314.3;314.49;314.29;314.48;57253
SBER;5;20260330;221000;314.48;314.48;314.36;314.37;4332
SBER;5;20260330;221500;314.37;314.43;314.31;314.39;10319
SBER;5;20260330;222000;314.37;314.44;314.36;314.41;3490
SBER;5;20260330;222500;314.4;314.48;314.39;314.46;3906
SBER;5;20260330;223000;314.47;314.47;314.37;314.41;5782
SBER;5;20260330;223500;314.41;314.41;314.36;314.38;2010
SBER;5;20260330;224000;314.37;314.38;314.32;314.36;4140
SBER;5;20260330;224500;314.36;314.38;314.3;314.32;19032
SBER;5;20260330;225000;314.33;314.41;314.32;314.41;10637
SBER;5;20260330;225500;314.41;314.47;314.4;314.47;3693
SBER;5;20260330;230000;314.46;314.48;314.46;314.48;7968
SBER;5;20260330;230500;314.48;314.53;314.47;314.52;8736
SBER;5;20260330;231000;314.52;314.53;314.51;314.52;4241
SBER;5;20260330;231500;314.52;314.53;314.51;314.52;4031
SBER;5;20260330;232000;314.52;314.53;314.51;314.52;34642
SBER;5;20260330;232500;314.51;314.52;314.48;314.49;7009
SBER;5;20260330;233000;314.49;314.5;314.34;314.46;22908
SBER;5;20260330;233500;314.45;314.48;314.27;314.43;27298
SBER;5;20260330;234000;314.45;314.5;314.43;314.5;12175
SBER;5;20260330;234500;314.5;314.53;314.37;314.48;20428
SBER;5;20260331;070000;315;315.09;314.66;314.69;45202
SBER;5;20260331;070500;314.69;314.86;314.66;314.86;35248
SBER;5;20260331;071000;314.86;314.86;314.69;314.7;18183
SBER;5;20260331;071500;314.7;314.7;314.6;314.61;70129
SBER;5;20260331;072000;314.6;314.6;314.22;314.38;28815
SBER;5;20260331;072500;314.41;314.48;314.01;314.17;67397
SBER;5;20260331;073000;314.17;314.31;314.1;314.17;11529
SBER;5;20260331;073500;314.17;314.2;314.11;314.12;6774
SBER;5;20260331;074000;314.14;314.15;313.76;314.07;67828
SBER;5;20260331;074500;314.07;314.29;314.07;314.28;16978
SBER;5;20260331;075000;314.29;314.35;314.21;314.35;18275
SBER;5;20260331;075500;314.38;314.56;314.24;314.5;18888
SBER;5;20260331;080000;314.5;314.6;314.49;314.6;11654
SBER;5;20260331;080500;314.6;314.6;314.52;314.54;11992
SBER;5;20260331;081000;314.55;314.55;314.48;314.49;19188
SBER;5;20260331;081500;314.5;314.5;314.49;314.49;5062
SBER;5;20260331;082000;314.5;314.55;314.49;314.54;8395
SBER;5;20260331;082500;314.55;314.8;314.53;314.79;9356
SBER;5;20260331;083000;314.79;314.97;314.79;314.89;82590
SBER;5;20260331;083500;314.82;314.9;314.82;314.9;3009
SBER;5;20260331;084000;314.9;314.9;314.82;314.88;16530
SBER;5;20260331;084500;314.88;314.9;314.81;314.82;25557
SBER;5;20260331;085000;314.82;314.83;314.32;314.44;38087
SBER;5;20260331;085500;314.49;314.83;314.46;314.83;16238
SBER;5;20260331;090000;314.83;314.84;314.52;314.54;99295
SBER;5;20260331;090500;314.52;314.55;314.43;314.44;6215
SBER;5;20260331;091000;314.44;314.64;314.43;314.62;13626
SBER;5;20260331;091500;314.61;314.69;314.54;314.58;20930
SBER;5;20260331;092000;314.56;314.66;314.54;314.58;28116
SBER;5;20260331;092500;314.62;314.7;314.53;314.65;10648
SBER;5;20260331;093000;314.63;314.69;314.61;314.65;12809
SBER;5;20260331;093500;314.65;314.7;314.61;314.7;25180
SBER;5;20260331;094000;314.7;314.7;314.66;314.7;4575
SBER;5;20260331;094500;314.7;314.8;314.69;314.78;15512
SBER;5;20260331;095000;314.79;314.81;314.6;314.65;32647
SBER;5;20260331;095500;314.64;314.64;314.44;314.6;16298
SBER;5;20260331;100000;314.6;314.68;314.2;314.2;64283
SBER;5;20260331;100500;314.21;314.37;313.96;314.03;231458
SBER;5;20260331;101000;314.01;314.3;313.89;314.1;222286
SBER;5;20260331;101500;314.11;314.2;313.97;314.18;138729
SBER;5;20260331;102000;314.19;314.23;314.14;314.23;47954
SBER;5;20260331;102500;314.23;314.23;313.97;314.05;72525
SBER;5;20260331;103000;314.04;314.18;313.96;314.16;83334
SBER;5;20260331;103500;314.16;314.22;314.15;314.19;28240
SBER;5;20260331;104000;314.19;314.19;313.83;313.89;99824
SBER;5;20260331;104500;313.88;313.88;313.76;313.77;51258
SBER;5;20260331;105000;313.77;313.79;313.67;313.78;114516
SBER;5;20260331;105500;313.79;313.8;313.73;313.79;54349
SBER;5;20260331;110000;313.79;313.79;313.68;313.71;48983
SBER;5;20260331;110500;313.71;314.07;313.7;314.06;121148
SBER;5;20260331;111000;314.07;314.26;314.04;314.2;64986
SBER;5;20260331;111500;314.21;314.21;314.2;314.21;60066
SBER;5;20260331;112000;314.21;314.92;314.2;314.48;409289
SBER;5;20260331;112500;314.48;314.48;314.29;314.31;57855
SBER;5;20260331;113000;314.31;314.31;314.27;314.27;28302
SBER;5;20260331;113500;314.28;314.28;313.96;313.97;101135
SBER;5;20260331;114000;313.97;314.02;313.92;314.01;47057
SBER;5;20260331;114500;314;314.01;313.87;313.9;62808
SBER;5;20260331;115000;313.9;314.08;313.88;314.07;42219
SBER;5;20260331;115500;314.07;314.27;314.07;314.14;59226
SBER;5;20260331;120000;314.14;314.41;314.06;314.41;42530
SBER;5;20260331;120500;314.4;314.41;314.21;314.4;43577
SBER;5;20260331;121000;314.39;314.78;314.39;314.69;103983
SBER;5;20260331;121500;314.67;314.73;314.6;314.63;51586
SBER;5;20260331;122000;314.63;314.84;314.62;314.72;56093
SBER;5;20260331;122500;314.74;314.82;314.62;314.64;30639
SBER;5;20260331;123000;314.66;314.75;314.62;314.68;23644
SBER;5;20260331;123500;314.7;314.74;314.65;314.65;31256
SBER;5;20260331;124000;314.67;314.79;314.65;314.78;41633
SBER;5;20260331;124500;314.79;314.82;314.78;314.81;18674
SBER;5;20260331;125000;314.8;315;314.78;314.95;142422
SBER;5;20260331;125500;314.95;314.96;314.88;314.96;30641
SBER;5;20260331;130000;314.95;315;314.93;315;38735
SBER;5;20260331;130500;315;315.2;314.98;315.2;76990
SBER;5;20260331;131000;315.2;315.63;315.2;315.37;210484
SBER;5;20260331;131500;315.36;315.45;315.15;315.41;65035
SBER;5;20260331;132000;315.41;315.42;315.18;315.18;49701
SBER;5;20260331;132500;315.17;315.17;314.9;314.98;185724
SBER;5;20260331;133000;314.98;315.09;314.81;314.88;72039
SBER;5;20260331;133500;314.88;314.94;314.65;314.7;165054
SBER;5;20260331;134000;314.73;314.79;314.68;314.77;17597
SBER;5;20260331;134500;314.76;314.84;314.51;314.62;59487
SBER;5;20260331;135000;314.62;314.63;314.21;314.4;187729
SBER;5;20260331;135500;314.39;314.7;314.38;314.65;156466
SBER;5;20260331;140000;314.63;314.76;314.6;314.63;47855
SBER;5;20260331;140500;314.61;314.7;314.4;314.42;158954
SBER;5;20260331;141000;314.42;314.5;314.24;314.34;125366
SBER;5;20260331;141500;314.33;314.33;313.98;314;559826
SBER;5;20260331;142000;314;314.06;313.8;314.02;185638
SBER;5;20260331;142500;314.03;314.24;313.98;314;178613
SBER;5;20260331;143000;314;314.4;313.99;314.31;252728
SBER;5;20260331;143500;314.3;314.63;314.25;314.35;148145
SBER;5;20260331;144000;314.33;314.33;314.1;314.15;27763
SBER;5;20260331;144500;314.13;314.15;314.13;314.15;63257
SBER;5;20260331;145000;314.15;314.39;314.14;314.33;46663
SBER;5;20260331;145500;314.37;314.43;314.27;314.35;19723
SBER;5;20260331;150000;314.38;314.46;314.26;314.26;38487
SBER;5;20260331;150500;314.26;314.27;314.07;314.1;65811
SBER;5;20260331;151000;314.1;314.36;314.07;314.31;67982
SBER;5;20260331;151500;314.32;314.32;314.16;314.16;29494
SBER;5;20260331;152000;314.16;314.22;314.04;314.21;20558
SBER;5;20260331;152500;314.2;314.29;314.17;314.22;13911
SBER;5;20260331;153000;314.22;314.28;314.18;314.27;9122
SBER;5;20260331;153500;314.27;314.37;314.21;314.34;16697
SBER;5;20260331;154000;314.33;314.41;314.28;314.38;46085
SBER;5;20260331;154500;314.38;314.54;314.33;314.54;62093
SBER;5;20260331;155000;314.54;314.59;314.51;314.53;28678
SBER;5;20260331;155500;314.53;314.53;314.21;314.22;71882
SBER;5;20260331;160000;314.22;314.28;314.09;314.13;35415
SBER;5;20260331;160500;314.13;314.26;314.12;314.23;21508
SBER;5;20260331;161000;314.23;314.24;313.9;313.91;129253
